sample,time_h,half_cycle,current_mA_cm2,fraction_of_half_cycle,voltage_mV
B,37.0,37,1.0,1.0,51.9575
B,37.0,38,-1.0,0.0,-40.12163
B,37.020408,38,-1.0,0.020408,-41.97195
B,37.040816,38,-1.0,0.040816,-43.40565
B,37.061224,38,-1.0,0.061224,-44.51657
B,37.081633,38,-1.0,0.081633,-45.37744
B,37.102041,38,-1.0,0.102041,-46.04463
B,37.122449,38,-1.0,0.122449,-46.56185
B,37.142857,38,-1.0,0.142857,-46.96301
B,37.163265,38,-1.0,0.163265,-47.2744
B,37.183673,38,-1.0,0.183673,-47.51645
B,37.204082,38,-1.0,0.204082,-47.70503
B,37.22449,38,-1.0,0.22449,-47.85247
B,37.244898,38,-1.0,0.244898,-47.96839
B,37.265306,38,-1.0,0.265306,-48.06029
B,37.285714,38,-1.0,0.285714,-48.13404
B,37.306122,38,-1.0,0.306122,-48.19425
B,37.326531,38,-1.0,0.326531,-48.24457
B,37.346939,38,-1.0,0.346939,-48.28786
B,37.367347,38,-1.0,0.367347,-48.32646
B,37.387755,38,-1.0,0.387755,-48.36221
B,37.408163,38,-1.0,0.408163,-48.39665
B,37.428571,38,-1.0,0.428571,-48.43104
B,37.44898,38,-1.0,0.44898,-48.46644
B,37.469388,38,-1.0,0.469388,-48.50378
B,37.489796,38,-1.0,0.489796,-48.54386
B,37.510204,38,-1.0,0.510204,-48.58739
B,37.530612,38,-1.0,0.530612,-48.63505
B,37.55102,38,-1.0,0.55102,-48.68743
B,37.571429,38,-1.0,0.571429,-48.74514
B,37.591837,38,-1.0,0.591837,-48.80874
B,37.612245,38,-1.0,0.612245,-48.87878
B,37.632653,38,-1.0,0.632653,-48.95581
B,37.653061,38,-1.0,0.653061,-49.04038
B,37.673469,38,-1.0,0.673469,-49.13304
B,37.693878,38,-1.0,0.693878,-49.23435
B,37.714286,38,-1.0,0.714286,-49.34488
B,37.734694,38,-1.0,0.734694,-49.46519
B,37.755102,38,-1.0,0.755102,-49.59589
B,37.77551,38,-1.0,0.77551,-49.73756
B,37.795918,38,-1.0,0.795918,-49.89083
B,37.816327,38,-1.0,0.816327,-50.05631
B,37.836735,38,-1.0,0.836735,-50.23466
B,37.857143,38,-1.0,0.857143,-50.42652
B,37.877551,38,-1.0,0.877551,-50.63258
B,37.897959,38,-1.0,0.897959,-50.85351
B,37.918367,38,-1.0,0.918367,-51.09001
B,37.938776,38,-1.0,0.938776,-51.34282
B,37.959184,38,-1.0,0.959184,-51.61265
B,37.979592,38,-1.0,0.979592,-51.90027
B,38.0,38,-1.0,1.0,-52.20643
B,38.0,39,1.0,0.0,39.96468
B,38.020408,39,1.0,0.020408,41.80776
B,38.040816,39,1.0,0.040816,43.23585
B,38.061224,39,1.0,0.061224,44.34243
B,38.081633,39,1.0,0.081633,45.19993
B,38.102041,39,1.0,0.102041,45.86451
B,38.122449,39,1.0,0.122449,46.37971
B,38.142857,39,1.0,0.142857,46.7793
B,38.163265,39,1.0,0.163265,47.08947
B,38.183673,39,1.0,0.183673,47.33057
B,38.204082,39,1.0,0.204082,47.51841
B,38.22449,39,1.0,0.22449,47.66528
B,38.244898,39,1.0,0.244898,47.78074
B,38.265306,39,1.0,0.265306,47.87228
B,38.285714,39,1.0,0.285714,47.94575
B,38.306122,39,1.0,0.306122,48.00572
B,38.326531,39,1.0,0.326531,48.05584
B,38.346939,39,1.0,0.346939,48.09897
B,38.367347,39,1.0,0.367347,48.13741
B,38.387755,39,1.0,0.387755,48.17302
B,38.408163,39,1.0,0.408163,48.20733
B,38.428571,39,1.0,0.428571,48.24158
B,38.44898,39,1.0,0.44898,48.27685
B,38.469388,39,1.0,0.469388,48.31404
B,38.489796,39,1.0,0.489796,48.35396
B,38.510204,39,1.0,0.510204,48.39732
B,38.530612,39,1.0,0.530612,48.44479
B,38.55102,39,1.0,0.55102,48.49698
B,38.571429,39,1.0,0.571429,48.55446
B,38.591837,39,1.0,0.591837,48.61781
B,38.612245,39,1.0,0.612245,48.68757
B,38.632653,39,1.0,0.632653,48.7643
B,38.653061,39,1.0,0.653061,48.84854
B,38.673469,39,1.0,0.673469,48.94084
B,38.693878,39,1.0,0.693878,49.04175
B,38.714286,39,1.0,0.714286,49.15185
B,38.734694,39,1.0,0.734694,49.27169
B,38.755102,39,1.0,0.755102,49.40188
B,38.77551,39,1.0,0.77551,49.54299
B,38.795918,39,1.0,0.795918,49.69566
B,38.816327,39,1.0,0.816327,49.8605
B,38.836735,39,1.0,0.836735,50.03815
B,38.857143,39,1.0,0.857143,50.22926
B,38.877551,39,1.0,0.877551,50.43451
B,38.897959,39,1.0,0.897959,50.65457
B,38.918367,39,1.0,0.918367,50.89016
B,38.938776,39,1.0,0.938776,51.14197
B,38.959184,39,1.0,0.959184,51.41075
B,38.979592,39,1.0,0.979592,51.69724
B,39.0,39,1.0,1.0,52.00221
B,39.0,40,-1.0,0.0,-39.75456
B,39.020408,40,-1.0,0.020408,-41.58795
B,39.040816,40,-1.0,0.040816,-43.00853
B,39.061224,40,-1.0,0.061224,-44.10929
B,39.081633,40,-1.0,0.081633,-44.96228
B,39.102041,40,-1.0,0.102041,-45.62337
B,39.122449,40,-1.0,0.122449,-46.13586
B,39.142857,40,-1.0,0.142857,-46.53334
B,39.163265,40,-1.0,0.163265,-46.84189
B,39.183673,40,-1.0,0.183673,-47.08172
B,39.204082,40,-1.0,0.204082,-47.26857
B,39.22449,40,-1.0,0.22449,-47.41467
B,39.244898,40,-1.0,0.244898,-47.52953
B,39.265306,40,-1.0,0.265306,-47.62058
B,39.285714,40,-1.0,0.285714,-47.69366
B,39.306122,40,-1.0,0.306122,-47.75332
B,39.326531,40,-1.0,0.326531,-47.80317
B,39.346939,40,-1.0,0.346939,-47.84608
B,39.367347,40,-1.0,0.367347,-47.88432
B,39.387755,40,-1.0,0.387755,-47.91974
B,39.408163,40,-1.0,0.408163,-47.95387
B,39.428571,40,-1.0,0.428571,-47.98794
B,39.44898,40,-1.0,0.44898,-48.02302
B,39.469388,40,-1.0,0.469388,-48.06002
B,39.489796,40,-1.0,0.489796,-48.09973
B,39.510204,40,-1.0,0.510204,-48.14286
B,39.530612,40,-1.0,0.530612,-48.19008
B,39.55102,40,-1.0,0.55102,-48.24199
B,39.571429,40,-1.0,0.571429,-48.29917
B,39.591837,40,-1.0,0.591837,-48.36219
B,39.612245,40,-1.0,0.612245,-48.43159
B,39.632653,40,-1.0,0.632653,-48.50791
B,39.653061,40,-1.0,0.653061,-48.59171
B,39.673469,40,-1.0,0.673469,-48.68352
B,39.693878,40,-1.0,0.693878,-48.7839
B,39.714286,40,-1.0,0.714286,-48.89342
B,39.734694,40,-1.0,0.734694,-49.01263
B,39.755102,40,-1.0,0.755102,-49.14213
B,39.77551,40,-1.0,0.77551,-49.28251
B,39.795918,40,-1.0,0.795918,-49.43437
B,39.816327,40,-1.0,0.816327,-49.59834
B,39.836735,40,-1.0,0.836735,-49.77506
B,39.857143,40,-1.0,0.857143,-49.96517
B,39.877551,40,-1.0,0.877551,-50.16934
B,39.897959,40,-1.0,0.897959,-50.38824
B,39.918367,40,-1.0,0.918367,-50.62259
B,39.938776,40,-1.0,0.938776,-50.87308
B,39.959184,40,-1.0,0.959184,-51.14045
B,39.979592,40,-1.0,0.979592,-51.42543
B,40.0,40,-1.0,1.0,-51.72879
B,40.0,41,1.0,0.0,39.90819
B,40.020408,41,1.0,0.020408,41.74866
B,40.040816,41,1.0,0.040816,43.17474
B,40.061224,41,1.0,0.061224,44.27975
B,40.081633,41,1.0,0.081633,45.13604
B,40.102041,41,1.0,0.102041,45.79968
B,40.122449,41,1.0,0.122449,46.31415
B,40.142857,41,1.0,0.142857,46.71317
B,40.163265,41,1.0,0.163265,47.02291
B,40.183673,41,1.0,0.183673,47.26367
B,40.204082,41,1.0,0.204082,47.45125
B,40.22449,41,1.0,0.22449,47.5979
B,40.244898,41,1.0,0.244898,47.71321
B,40.265306,41,1.0,0.265306,47.80462
B,40.285714,41,1.0,0.285714,47.87798
B,40.306122,41,1.0,0.306122,47.93787
B,40.326531,41,1.0,0.326531,47.98791
B,40.346939,41,1.0,0.346939,48.03098
B,40.367347,41,1.0,0.367347,48.06937
B,40.387755,41,1.0,0.387755,48.10493
B,40.408163,41,1.0,0.408163,48.13919
B,40.428571,41,1.0,0.428571,48.17339
B,40.44898,41,1.0,0.44898,48.20861
B,40.469388,41,1.0,0.469388,48.24575
B,40.489796,41,1.0,0.489796,48.28561
B,40.510204,41,1.0,0.510204,48.32892
B,40.530612,41,1.0,0.530612,48.37632
B,40.55102,41,1.0,0.55102,48.42843
B,40.571429,41,1.0,0.571429,48.48583
B,40.591837,41,1.0,0.591837,48.54909
B,40.612245,41,1.0,0.612245,48.61875
B,40.632653,41,1.0,0.632653,48.69538
B,40.653061,41,1.0,0.653061,48.7795
B,40.673469,41,1.0,0.673469,48.87166
B,40.693878,41,1.0,0.693878,48.97243
B,40.714286,41,1.0,0.714286,49.08237
B,40.734694,41,1.0,0.734694,49.20205
B,40.755102,41,1.0,0.755102,49.33205
B,40.77551,41,1.0,0.77551,49.47297
B,40.795918,41,1.0,0.795918,49.62542
B,40.816327,41,1.0,0.816327,49.79002
B,40.836735,41,1.0,0.836735,49.96742
B,40.857143,41,1.0,0.857143,50.15826
B,40.877551,41,1.0,0.877551,50.36322
B,40.897959,41,1.0,0.897959,50.58297
B,40.918367,41,1.0,0.918367,50.81822
B,40.938776,41,1.0,0.938776,51.06968
B,40.959184,41,1.0,0.959184,51.33808
B,40.979592,41,1.0,0.979592,51.62417
B,41.0,41,1.0,1.0,51.9287
B,41.0,42,-1.0,0.0,-39.95676
B,41.020408,42,-1.0,0.020408,-41.79948
B,41.040816,42,-1.0,0.040816,-43.22729
B,41.061224,42,-1.0,0.061224,-44.33365
B,41.081633,42,-1.0,0.081633,-45.19098
B,41.102041,42,-1.0,0.102041,-45.85542
B,41.122449,42,-1.0,0.122449,-46.37052
B,41.142857,42,-1.0,0.142857,-46.77003
B,41.163265,42,-1.0,0.163265,-47.08014
B,41.183673,42,-1.0,0.183673,-47.3212
B,41.204082,42,-1.0,0.204082,-47.509
B,41.22449,42,-1.0,0.22449,-47.65583
B,41.244898,42,-1.0,0.244898,-47.77128
B,41.265306,42,-1.0,0.265306,-47.8628
B,41.285714,42,-1.0,0.285714,-47.93625
B,41.306122,42,-1.0,0.306122,-47.99621
B,41.326531,42,-1.0,0.326531,-48.04632
B,41.346939,42,-1.0,0.346939,-48.08944
B,41.367347,42,-1.0,0.367347,-48.12787
B,41.387755,42,-1.0,0.387755,-48.16348
B,41.408163,42,-1.0,0.408163,-48.19778
B,41.428571,42,-1.0,0.428571,-48.23202
B,41.44898,42,-1.0,0.44898,-48.26728
B,41.469388,42,-1.0,0.469388,-48.30447
B,41.489796,42,-1.0,0.489796,-48.34438
B,41.510204,42,-1.0,0.510204,-48.38774
B,41.530612,42,-1.0,0.530612,-48.43519
B,41.55102,42,-1.0,0.55102,-48.48737
B,41.571429,42,-1.0,0.571429,-48.54484
B,41.591837,42,-1.0,0.591837,-48.60818
B,41.612245,42,-1.0,0.612245,-48.67793
B,41.632653,42,-1.0,0.632653,-48.75464
B,41.653061,42,-1.0,0.653061,-48.83886
B,41.673469,42,-1.0,0.673469,-48.93114
B,41.693878,42,-1.0,0.693878,-49.03204
B,41.714286,42,-1.0,0.714286,-49.14211
B,41.734694,42,-1.0,0.734694,-49.26193
B,41.755102,42,-1.0,0.755102,-49.39209
B,41.77551,42,-1.0,0.77551,-49.53318
B,41.795918,42,-1.0,0.795918,-49.68581
B,41.816327,42,-1.0,0.816327,-49.85062
B,41.836735,42,-1.0,0.836735,-50.02823
B,41.857143,42,-1.0,0.857143,-50.21931
B,41.877551,42,-1.0,0.877551,-50.42452
B,41.897959,42,-1.0,0.897959,-50.64454
B,41.918367,42,-1.0,0.918367,-50.88007
B,41.938776,42,-1.0,0.938776,-51.13184
B,41.959184,42,-1.0,0.959184,-51.40057
B,41.979592,42,-1.0,0.979592,-51.687
B,42.0,42,-1.0,1.0,-51.9919
B,42.0,43,1.0,0.0,40.20816
B,42.020408,43,1.0,0.020408,42.06247
B,42.040816,43,1.0,0.040816,43.49927
B,42.061224,43,1.0,0.061224,44.61258
B,42.081633,43,1.0,0.081633,45.47531
B,42.102041,43,1.0,0.102041,46.14394
B,42.122449,43,1.0,0.122449,46.66227
B,42.142857,43,1.0,0.142857,47.06429
B,42.163265,43,1.0,0.163265,47.37636
B,42.183673,43,1.0,0.183673,47.61893
B,42.204082,43,1.0,0.204082,47.80792
B,42.22449,43,1.0,0.22449,47.95567
B,42.244898,43,1.0,0.244898,48.07184
B,42.265306,43,1.0,0.265306,48.16394
B,42.285714,43,1.0,0.285714,48.23785
B,42.306122,43,1.0,0.306122,48.2982
B,42.326531,43,1.0,0.326531,48.34862
B,42.346939,43,1.0,0.346939,48.39201
B,42.367347,43,1.0,0.367347,48.43068
B,42.387755,43,1.0,0.387755,48.46651
B,42.408163,43,1.0,0.408163,48.50103
B,42.428571,43,1.0,0.428571,48.53549
B,42.44898,43,1.0,0.44898,48.57097
B,42.469388,43,1.0,0.469388,48.60839
B,42.489796,43,1.0,0.489796,48.64855
B,42.510204,43,1.0,0.510204,48.69218
B,42.530612,43,1.0,0.530612,48.73994
B,42.55102,43,1.0,0.55102,48.79244
B,42.571429,43,1.0,0.571429,48.85027
B,42.591837,43,1.0,0.591837,48.91401
B,42.612245,43,1.0,0.612245,48.9842
B,42.632653,43,1.0,0.632653,49.0614
B,42.653061,43,1.0,0.653061,49.14615
B,42.673469,43,1.0,0.673469,49.23901
B,42.693878,43,1.0,0.693878,49.34054
B,42.714286,43,1.0,0.714286,49.4513
B,42.734694,43,1.0,0.734694,49.57188
B,42.755102,43,1.0,0.755102,49.70285
B,42.77551,43,1.0,0.77551,49.84483
B,42.795918,43,1.0,0.795918,49.99843
B,42.816327,43,1.0,0.816327,50.16427
B,42.836735,43,1.0,0.836735,50.343
B,42.857143,43,1.0,0.857143,50.53528
B,42.877551,43,1.0,0.877551,50.74178
B,42.897959,43,1.0,0.897959,50.96318
B,42.918367,43,1.0,0.918367,51.2002
B,42.938776,43,1.0,0.938776,51.45355
B,42.959184,43,1.0,0.959184,51.72397
B,42.979592,43,1.0,0.979592,52.0122
B,43.0,43,1.0,1.0,52.31903
B,43.0,44,-1.0,0.0,-40.17876
B,43.020408,44,-1.0,0.020408,-42.03171
B,43.040816,44,-1.0,0.040816,-43.46745
B,43.061224,44,-1.0,0.061224,-44.57996
B,43.081633,44,-1.0,0.081633,-45.44205
B,43.102041,44,-1.0,0.102041,-46.11019
B,43.122449,44,-1.0,0.122449,-46.62815
B,43.142857,44,-1.0,0.142857,-47.02987
B,43.163265,44,-1.0,0.163265,-47.34171
B,43.183673,44,-1.0,0.183673,-47.58411
B,43.204082,44,-1.0,0.204082,-47.77295
B,43.22449,44,-1.0,0.22449,-47.9206
B,43.244898,44,-1.0,0.244898,-48.03669
B,43.265306,44,-1.0,0.265306,-48.12872
B,43.285714,44,-1.0,0.285714,-48.20257
B,43.306122,44,-1.0,0.306122,-48.26287
B,43.326531,44,-1.0,0.326531,-48.31326
B,43.346939,44,-1.0,0.346939,-48.35662
B,43.367347,44,-1.0,0.367347,-48.39526
B,43.387755,44,-1.0,0.387755,-48.43107
B,43.408163,44,-1.0,0.408163,-48.46556
B,43.428571,44,-1.0,0.428571,-48.49999
B,43.44898,44,-1.0,0.44898,-48.53545
B,43.469388,44,-1.0,0.469388,-48.57284
B,43.489796,44,-1.0,0.489796,-48.61297
B,43.510204,44,-1.0,0.510204,-48.65657
B,43.530612,44,-1.0,0.530612,-48.70429
B,43.55102,44,-1.0,0.55102,-48.75675
B,43.571429,44,-1.0,0.571429,-48.81455
B,43.591837,44,-1.0,0.591837,-48.87823
B,43.612245,44,-1.0,0.612245,-48.94837
B,43.632653,44,-1.0,0.632653,-49.02551
B,43.653061,44,-1.0,0.653061,-49.1102
B,43.673469,44,-1.0,0.673469,-49.203
B,43.693878,44,-1.0,0.693878,-49.30445
B,43.714286,44,-1.0,0.714286,-49.41513
B,43.734694,44,-1.0,0.734694,-49.53562
B,43.755102,44,-1.0,0.755102,-49.6665
B,43.77551,44,-1.0,0.77551,-49.80838
B,43.795918,44,-1.0,0.795918,-49.96186
B,43.816327,44,-1.0,0.816327,-50.12758
B,43.836735,44,-1.0,0.836735,-50.30618
B,43.857143,44,-1.0,0.857143,-50.49832
B,43.877551,44,-1.0,0.877551,-50.70467
B,43.897959,44,-1.0,0.897959,-50.92591
B,43.918367,44,-1.0,0.918367,-51.16276
B,43.938776,44,-1.0,0.938776,-51.41592
B,43.959184,44,-1.0,0.959184,-51.68614
B,43.979592,44,-1.0,0.979592,-51.97417
B,44.0,44,-1.0,1.0,-52.28076
B,44.0,45,1.0,0.0,40.40155
B,44.020408,45,1.0,0.020408,42.26478
B,44.040816,45,1.0,0.040816,43.70848
B,44.061224,45,1.0,0.061224,44.82716
B,44.081633,45,1.0,0.081633,45.69403
B,44.102041,45,1.0,0.102041,46.36587
B,44.122449,45,1.0,0.122449,46.8867
B,44.142857,45,1.0,0.142857,47.29066
B,44.163265,45,1.0,0.163265,47.60422
B,44.183673,45,1.0,0.183673,47.84796
B,44.204082,45,1.0,0.204082,48.03786
B,44.22449,45,1.0,0.22449,48.18633
B,44.244898,45,1.0,0.244898,48.30305
B,44.265306,45,1.0,0.265306,48.3956
B,44.285714,45,1.0,0.285714,48.46986
B,44.306122,45,1.0,0.306122,48.53049
B,44.326531,45,1.0,0.326531,48.58116
B,44.346939,45,1.0,0.346939,48.62476
B,44.367347,45,1.0,0.367347,48.66362
B,44.387755,45,1.0,0.387755,48.69962
B,44.408163,45,1.0,0.408163,48.7343
B,44.428571,45,1.0,0.428571,48.76893
B,44.44898,45,1.0,0.44898,48.80458
B,44.469388,45,1.0,0.469388,48.84218
B,44.489796,45,1.0,0.489796,48.88254
B,44.510204,45,1.0,0.510204,48.92637
B,44.530612,45,1.0,0.530612,48.97436
B,44.55102,45,1.0,0.55102,49.02712
B,44.571429,45,1.0,0.571429,49.08523
B,44.591837,45,1.0,0.591837,49.14927
B,44.612245,45,1.0,0.612245,49.2198
B,44.632653,45,1.0,0.632653,49.29736
B,44.653061,45,1.0,0.653061,49.38252
B,44.673469,45,1.0,0.673469,49.47583
B,44.693878,45,1.0,0.693878,49.57785
B,44.714286,45,1.0,0.714286,49.68914
B,44.734694,45,1.0,0.734694,49.8103
B,44.755102,45,1.0,0.755102,49.94191
B,44.77551,45,1.0,0.77551,50.08457
B,44.795918,45,1.0,0.795918,50.2389
B,44.816327,45,1.0,0.816327,50.40554
B,44.836735,45,1.0,0.836735,50.58513
B,44.857143,45,1.0,0.857143,50.77834
B,44.877551,45,1.0,0.877551,50.98583
B,44.897959,45,1.0,0.897959,51.2083
B,44.918367,45,1.0,0.918367,51.44646
B,44.938776,45,1.0,0.938776,51.70103
B,44.959184,45,1.0,0.959184,51.97274
B,44.979592,45,1.0,0.979592,52.26237
B,45.0,45,1.0,1.0,52.57066
B,45.0,46,-1.0,0.0,-40.21887
B,45.020408,46,-1.0,0.020408,-42.07367
B,45.040816,46,-1.0,0.040816,-43.51085
B,45.061224,46,-1.0,0.061224,-44.62446
B,45.081633,46,-1.0,0.081633,-45.48741
B,45.102041,46,-1.0,0.102041,-46.15622
B,45.122449,46,-1.0,0.122449,-46.6747
B,45.142857,46,-1.0,0.142857,-47.07682
B,45.163265,46,-1.0,0.163265,-47.38897
B,45.183673,46,-1.0,0.183673,-47.63161
B,45.204082,46,-1.0,0.204082,-47.82064
B,45.22449,46,-1.0,0.22449,-47.96844
B,45.244898,46,-1.0,0.244898,-48.08464
B,45.265306,46,-1.0,0.265306,-48.17676
B,45.285714,46,-1.0,0.285714,-48.25069
B,45.306122,46,-1.0,0.306122,-48.31105
B,45.326531,46,-1.0,0.326531,-48.36149
B,45.346939,46,-1.0,0.346939,-48.40489
B,45.367347,46,-1.0,0.367347,-48.44358
B,45.387755,46,-1.0,0.387755,-48.47942
B,45.408163,46,-1.0,0.408163,-48.51394
B,45.428571,46,-1.0,0.428571,-48.54841
B,45.44898,46,-1.0,0.44898,-48.5839
B,45.469388,46,-1.0,0.469388,-48.62133
B,45.489796,46,-1.0,0.489796,-48.6615
B,45.510204,46,-1.0,0.510204,-48.70514
B,45.530612,46,-1.0,0.530612,-48.75291
B,45.55102,46,-1.0,0.55102,-48.80543
B,45.571429,46,-1.0,0.571429,-48.86328
B,45.591837,46,-1.0,0.591837,-48.92703
B,45.612245,46,-1.0,0.612245,-48.99724
B,45.632653,46,-1.0,0.632653,-49.07446
B,45.653061,46,-1.0,0.653061,-49.15923
B,45.673469,46,-1.0,0.673469,-49.25212
B,45.693878,46,-1.0,0.693878,-49.35367
B,45.714286,46,-1.0,0.714286,-49.46446
B,45.734694,46,-1.0,0.734694,-49.58507
B,45.755102,46,-1.0,0.755102,-49.71608
B,45.77551,46,-1.0,0.77551,-49.8581
B,45.795918,46,-1.0,0.795918,-50.01174
B,45.816327,46,-1.0,0.816327,-50.17762
B,45.836735,46,-1.0,0.836735,-50.3564
B,45.857143,46,-1.0,0.857143,-50.54873
B,45.877551,46,-1.0,0.877551,-50.75528
B,45.897959,46,-1.0,0.897959,-50.97675
B,45.918367,46,-1.0,0.918367,-51.21383
B,45.938776,46,-1.0,0.938776,-51.46725
B,45.959184,46,-1.0,0.959184,-51.73774
B,45.979592,46,-1.0,0.979592,-52.02605
B,46.0,46,-1.0,1.0,-52.33295
B,46.0,47,1.0,0.0,40.03914
B,46.020408,47,1.0,0.020408,41.88565
B,46.040816,47,1.0,0.040816,43.31641
B,46.061224,47,1.0,0.061224,44.42504
B,46.081633,47,1.0,0.081633,45.28414
B,46.102041,47,1.0,0.102041,45.94996
B,46.122449,47,1.0,0.122449,46.46612
B,46.142857,47,1.0,0.142857,46.86645
B,46.163265,47,1.0,0.163265,47.1772
B,46.183673,47,1.0,0.183673,47.41875
B,46.204082,47,1.0,0.204082,47.60694
B,46.22449,47,1.0,0.22449,47.75408
B,46.244898,47,1.0,0.244898,47.86976
B,46.265306,47,1.0,0.265306,47.96147
B,46.285714,47,1.0,0.285714,48.03507
B,46.306122,47,1.0,0.306122,48.09516
B,46.326531,47,1.0,0.326531,48.14537
B,46.346939,47,1.0,0.346939,48.18858
B,46.367347,47,1.0,0.367347,48.22709
B,46.387755,47,1.0,0.387755,48.26277
B,46.408163,47,1.0,0.408163,48.29714
B,46.428571,47,1.0,0.428571,48.33146
B,46.44898,47,1.0,0.44898,48.36679
B,46.469388,47,1.0,0.469388,48.40405
B,46.489796,47,1.0,0.489796,48.44405
B,46.510204,47,1.0,0.510204,48.48749
B,46.530612,47,1.0,0.530612,48.53505
B,46.55102,47,1.0,0.55102,48.58733
B,46.571429,47,1.0,0.571429,48.64492
B,46.591837,47,1.0,0.591837,48.70839
B,46.612245,47,1.0,0.612245,48.77828
B,46.632653,47,1.0,0.632653,48.85515
B,46.653061,47,1.0,0.653061,48.93955
B,46.673469,47,1.0,0.673469,49.03202
B,46.693878,47,1.0,0.693878,49.13312
B,46.714286,47,1.0,0.714286,49.24342
B,46.734694,47,1.0,0.734694,49.36349
B,46.755102,47,1.0,0.755102,49.49391
B,46.77551,47,1.0,0.77551,49.6353
B,46.795918,47,1.0,0.795918,49.78825
B,46.816327,47,1.0,0.816327,49.95339
B,46.836735,47,1.0,0.836735,50.13137
B,46.857143,47,1.0,0.857143,50.32284
B,46.877551,47,1.0,0.877551,50.52847
B,46.897959,47,1.0,0.897959,50.74895
B,46.918367,47,1.0,0.918367,50.98497
B,46.938776,47,1.0,0.938776,51.23725
B,46.959184,47,1.0,0.959184,51.50653
B,46.979592,47,1.0,0.979592,51.79356
B,47.0,47,1.0,1.0,52.09909
B,47.0,48,-1.0,0.0,-39.93954
B,47.020408,48,-1.0,0.020408,-41.78146
B,47.040816,48,-1.0,0.040816,-43.20865
B,47.061224,48,-1.0,0.061224,-44.31453
B,47.081633,48,-1.0,0.081633,-45.17149
B,47.102041,48,-1.0,0.102041,-45.83566
B,47.122449,48,-1.0,0.122449,-46.35053
B,47.142857,48,-1.0,0.142857,-46.74986
B,47.163265,48,-1.0,0.163265,-47.05984
B,47.183673,48,-1.0,0.183673,-47.3008
B,47.204082,48,-1.0,0.204082,-47.48852
B,47.22449,48,-1.0,0.22449,-47.63529
B,47.244898,48,-1.0,0.244898,-47.75068
B,47.265306,48,-1.0,0.265306,-47.84217
B,47.285714,48,-1.0,0.285714,-47.91558
B,47.306122,48,-1.0,0.306122,-47.97552
B,47.326531,48,-1.0,0.326531,-48.0256
B,47.346939,48,-1.0,0.346939,-48.06871
B,47.367347,48,-1.0,0.367347,-48.10712
B,47.387755,48,-1.0,0.387755,-48.14272
B,47.408163,48,-1.0,0.408163,-48.177
B,47.428571,48,-1.0,0.428571,-48.21123
B,47.44898,48,-1.0,0.44898,-48.24647
B,47.469388,48,-1.0,0.469388,-48.28364
B,47.489796,48,-1.0,0.489796,-48.32354
B,47.510204,48,-1.0,0.510204,-48.36687
B,47.530612,48,-1.0,0.530612,-48.41431
B,47.55102,48,-1.0,0.55102,-48.46646
B,47.571429,48,-1.0,0.571429,-48.52391
B,47.591837,48,-1.0,0.591837,-48.58722
B,47.612245,48,-1.0,0.612245,-48.65694
B,47.632653,48,-1.0,0.632653,-48.73362
B,47.653061,48,-1.0,0.653061,-48.81781
B,47.673469,48,-1.0,0.673469,-48.91005
B,47.693878,48,-1.0,0.693878,-49.0109
B,47.714286,48,-1.0,0.714286,-49.12092
B,47.734694,48,-1.0,0.734694,-49.24069
B,47.755102,48,-1.0,0.755102,-49.37079
B,47.77551,48,-1.0,0.77551,-49.51182
B,47.795918,48,-1.0,0.795918,-49.66439
B,47.816327,48,-1.0,0.816327,-49.82913
B,47.836735,48,-1.0,0.836735,-50.00667
B,47.857143,48,-1.0,0.857143,-50.19766
B,47.877551,48,-1.0,0.877551,-50.40278
B,47.897959,48,-1.0,0.897959,-50.6227
B,47.918367,48,-1.0,0.918367,-50.85814
B,47.938776,48,-1.0,0.938776,-51.1098
B,47.959184,48,-1.0,0.959184,-51.37841
B,47.979592,48,-1.0,0.979592,-51.66472
B,48.0,48,-1.0,1.0,-51.96949
B,48.0,49,1.0,0.0,39.90305
B,48.020408,49,1.0,0.020408,41.74328
B,48.040816,49,1.0,0.040816,43.16918
B,48.061224,49,1.0,0.061224,44.27405
B,48.081633,49,1.0,0.081633,45.13023
B,48.102041,49,1.0,0.102041,45.79378
B,48.122449,49,1.0,0.122449,46.30818
B,48.142857,49,1.0,0.142857,46.70715
B,48.163265,49,1.0,0.163265,47.01685
B,48.183673,49,1.0,0.183673,47.25758
B,48.204082,49,1.0,0.204082,47.44513
B,48.22449,49,1.0,0.22449,47.59177
B,48.244898,49,1.0,0.244898,47.70706
B,48.265306,49,1.0,0.265306,47.79846
B,48.285714,49,1.0,0.285714,47.87181
B,48.306122,49,1.0,0.306122,47.93169
B,48.326531,49,1.0,0.326531,47.98173
B,48.346939,49,1.0,0.346939,48.02479
B,48.367347,49,1.0,0.367347,48.06317
B,48.387755,49,1.0,0.387755,48.09873
B,48.408163,49,1.0,0.408163,48.13298
B,48.428571,49,1.0,0.428571,48.16718
B,48.44898,49,1.0,0.44898,48.2024
B,48.469388,49,1.0,0.469388,48.23953
B,48.489796,49,1.0,0.489796,48.27939
B,48.510204,49,1.0,0.510204,48.32269
B,48.530612,49,1.0,0.530612,48.37008
B,48.55102,49,1.0,0.55102,48.42218
B,48.571429,49,1.0,0.571429,48.47958
B,48.591837,49,1.0,0.591837,48.54283
B,48.612245,49,1.0,0.612245,48.61249
B,48.632653,49,1.0,0.632653,48.6891
